area_name,incident_type,time_of_day,severity,source,women_involved,incident_date,lat,lng
Banganga,theft,20,medium,Synthetic_RealPattern,0,2024-01-05,22.690861719209774,75.86836681291244
Banganga,pickpocket,23,medium,Synthetic_RealPattern,0,2024-08-05,22.69457773265527,75.86493689136941
Banganga,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-04-27,22.69243924978261,75.86491307142842
Banganga,theft,20,medium,Synthetic_RealPattern,0,2023-01-15,22.694748600629172,75.86464232262553
Banganga,pickpocket,20,medium,Synthetic_RealPattern,1,2023-03-03,22.690792138044795,75.86584844564409
Banganga,pickpocket,22,medium,Synthetic_RealPattern,0,2024-10-05,22.692291742026985,75.86352487025907
Pardeshipura,mobile_snatching,21,medium,Synthetic_RealPattern,1,2024-02-16,22.729136947754252,75.85372226891214
Pardeshipura,bike_theft,21,medium,Synthetic_RealPattern,0,2024-07-04,22.730644338989034,75.85365022887446
Pardeshipura,mobile_snatching,19,medium,Synthetic_RealPattern,1,2023-11-14,22.727812515017593,75.85497141087562
Pardeshipura,theft,19,medium,Synthetic_RealPattern,0,2023-06-09,22.72965534825862,75.85540189977162
Pardeshipura,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-10-11,22.731215866489418,75.85304264810186
Pardeshipura,bike_theft,21,medium,Synthetic_RealPattern,0,2024-03-23,22.72959517912909,75.8522139994961
Pardeshipura,pickpocket,19,medium,Synthetic_RealPattern,0,2023-03-30,22.72729775684852,75.8519560093839
Pardeshipura,mobile_snatching,20,medium,Synthetic_RealPattern,0,2024-09-18,22.72604640468934,75.85156774302023
Pardeshipura,bike_theft,21,medium,Synthetic_RealPattern,0,2024-11-04,22.731120593243404,75.85074588549318
Pardeshipura,bike_theft,19,medium,Synthetic_RealPattern,1,2024-12-25,22.726027616465103,75.852454687873
Pardeshipura,pickpocket,19,medium,Synthetic_RealPattern,0,2023-06-17,22.731148210036103,75.85202148615278
Pardeshipura,theft,21,medium,Synthetic_RealPattern,0,2024-06-13,22.72907362280416,75.85619850431519
Pardeshipura,theft,20,medium,Synthetic_RealPattern,1,2023-05-10,22.731534406191077,75.85374625295749
Pardeshipura,theft,19,medium,Synthetic_RealPattern,0,2023-01-31,22.730692699414643,75.85248366223418
Pardeshipura,mobile_snatching,20,medium,Synthetic_RealPattern,0,2024-06-20,22.7318876046632,75.85388280560595
Pardeshipura,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-08-13,22.72800427089271,75.85123518020806
Pardeshipura,theft,20,medium,Synthetic_RealPattern,0,2024-06-07,22.730503129733584,75.85306426249521
Pardeshipura,bike_theft,20,medium,Synthetic_RealPattern,0,2024-08-03,22.728311585481656,75.85415740592852
Pardeshipura,mobile_snatching,19,medium,Synthetic_RealPattern,1,2023-09-19,22.72877925372182,75.85333338699076
Pardeshipura,bike_theft,21,medium,Synthetic_RealPattern,1,2023-04-29,22.72966503277931,75.85281067280393
Pardeshipura,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-01-03,22.731142062685116,75.85636309033339
Pardeshipura,pickpocket,19,medium,Synthetic_RealPattern,0,2023-02-17,22.731804500815194,75.85568188857289
Pardeshipura,bike_theft,20,medium,Synthetic_RealPattern,0,2023-06-03,22.730509640483188,75.85414043574895
Pardeshipura,pickpocket,21,medium,Synthetic_RealPattern,0,2024-11-02,22.728406600693003,75.8538162641671
Pardeshipura,pickpocket,20,medium,Synthetic_RealPattern,1,2023-09-12,22.728428142013662,75.85412396287894
Pardeshipura,mobile_snatching,20,medium,Synthetic_RealPattern,1,2023-10-05,22.730325493809534,75.85160787264692
Pardeshipura,mobile_snatching,20,medium,Synthetic_RealPattern,0,2023-05-03,22.72733266287461,75.85277082645958
Pardeshipura,mobile_snatching,19,medium,Synthetic_RealPattern,0,2024-06-12,22.72656284467879,75.85063675719734
Pardeshipura,theft,19,medium,Synthetic_RealPattern,0,2024-04-21,22.728027732945844,75.85325327622492
Pardeshipura,pickpocket,20,medium,Synthetic_RealPattern,0,2023-03-30,22.727623433949923,75.85365814750374
Pardeshipura,theft,20,medium,Synthetic_RealPattern,1,2023-07-25,22.727677848722735,75.85176649841661
Pardeshipura,bike_theft,20,medium,Synthetic_RealPattern,0,2024-09-29,22.727301646506298,75.85618417308298
Pardeshipura,pickpocket,20,medium,Synthetic_RealPattern,0,2024-08-28,22.726152559137816,75.85585672766561
Pardeshipura,bike_theft,21,medium,Synthetic_RealPattern,0,2024-07-13,22.7260072436084,75.85473285941274
Pardeshipura,mobile_snatching,19,medium,Synthetic_RealPattern,0,2024-02-24,22.731826334338415,75.85360031977258
Musakhedi,mobile_snatching,22,medium,Synthetic_RealPattern,0,2023-12-21,22.712966638802417,75.87561981495789
Musakhedi,pickpocket,20,medium,Synthetic_RealPattern,1,2024-11-04,22.712705959882957,75.87118391406294
Musakhedi,mobile_snatching,22,medium,Synthetic_RealPattern,0,2023-11-11,22.71447788369616,75.87514305876566
Musakhedi,pickpocket,22,medium,Synthetic_RealPattern,0,2023-09-01,22.71170952332719,75.8711489248838
Musakhedi,theft,20,medium,Synthetic_RealPattern,0,2023-05-26,22.716099767103703,75.8751652639753
Musakhedi,pickpocket,20,medium,Synthetic_RealPattern,1,2023-08-26,22.715118070086493,75.87205460540952
Musakhedi,mobile_snatching,21,medium,Synthetic_RealPattern,1,2024-04-14,22.710936466013873,75.87566254348611
Musakhedi,bike_theft,20,medium,Synthetic_RealPattern,1,2024-06-01,22.71290548465471,75.87606425256295
Musakhedi,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-03-18,22.715674709845374,75.87129277581643
Musakhedi,bike_theft,22,medium,Synthetic_RealPattern,0,2023-05-14,22.71606839213375,75.8731760536304
Musakhedi,pickpocket,21,medium,Synthetic_RealPattern,1,2023-11-19,22.7132044090675,75.87628592426898
Musakhedi,theft,22,medium,Synthetic_RealPattern,0,2023-12-01,22.714080468335265,75.87330044461584
Musakhedi,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-08-28,22.711402203676553,75.87558128513508
Musakhedi,mobile_snatching,20,medium,Synthetic_RealPattern,0,2024-08-21,22.71634701175682,75.87393238913279
Musakhedi,pickpocket,20,medium,Synthetic_RealPattern,0,2023-06-18,22.711790030208302,75.87265197944753
Musakhedi,mobile_snatching,21,medium,Synthetic_RealPattern,1,2024-02-21,22.716056390644813,75.87211470133316
Musakhedi,pickpocket,21,medium,Synthetic_RealPattern,0,2023-08-01,22.714297879893955,75.87161933854652
Musakhedi,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-09-29,22.71404642076927,75.87497078914826
Musakhedi,theft,20,medium,Synthetic_RealPattern,1,2024-12-03,22.7134761310661,75.87271924304095
Musakhedi,mobile_snatching,22,medium,Synthetic_RealPattern,0,2024-09-09,22.711784018870308,75.87346765277321
Musakhedi,mobile_snatching,21,medium,Synthetic_RealPattern,1,2023-06-01,22.711459168192032,75.87335395288001
Musakhedi,pickpocket,20,medium,Synthetic_RealPattern,1,2023-12-31,22.71172291725442,75.8738636741754
Musakhedi,theft,20,medium,Synthetic_RealPattern,0,2024-11-24,22.711518629572865,75.87559346287375
Musakhedi,pickpocket,20,medium,Synthetic_RealPattern,0,2023-02-01,22.7150775068414,75.87628443606151
Musakhedi,bike_theft,22,medium,Synthetic_RealPattern,0,2024-07-17,22.712500751555,75.87284550525145
Musakhedi,bike_theft,21,medium,Synthetic_RealPattern,0,2023-04-15,22.71074705605938,75.87536511353264
Musakhedi,bike_theft,20,medium,Synthetic_RealPattern,0,2023-03-05,22.716214615780846,75.87498716676794
Musakhedi,theft,20,medium,Synthetic_RealPattern,1,2024-02-15,22.71570271530978,75.87384117370874
Musakhedi,mobile_snatching,22,medium,Synthetic_RealPattern,1,2024-10-22,22.715966513699172,75.87613628286168
Musakhedi,mobile_snatching,22,medium,Synthetic_RealPattern,0,2023-09-23,22.71636944693588,75.87160284709317
Musakhedi,pickpocket,20,medium,Synthetic_RealPattern,0,2023-07-22,22.711443371495317,75.87105558526186
Musakhedi,mobile_snatching,20,medium,Synthetic_RealPattern,0,2023-12-06,22.712777452113414,75.87552377180174
Musakhedi,bike_theft,21,medium,Synthetic_RealPattern,1,2023-02-21,22.714949430854226,75.8730348988998
Musakhedi,pickpocket,21,medium,Synthetic_RealPattern,0,2024-02-09,22.714576123708323,75.87548181312525
Musakhedi,pickpocket,21,medium,Synthetic_RealPattern,0,2024-11-30,22.711323375438038,75.87575854123118
Siyaganj,bike_theft,16,medium,Synthetic_RealPattern,0,2023-08-08,22.723094998749943,75.85967474556172
Siyaganj,bike_theft,16,medium,Synthetic_RealPattern,0,2024-04-01,22.71954664343102,75.86460078857792
Siyaganj,bike_theft,21,medium,Synthetic_RealPattern,1,2024-09-26,22.719542905688936,75.86198991433223
Siyaganj,pickpocket,16,medium,Synthetic_RealPattern,1,2024-05-25,22.72142184653736,75.86236259493403
Siyaganj,mobile_snatching,20,medium,Synthetic_RealPattern,0,2023-03-04,22.72175763960905,75.86305955506657
Siyaganj,pickpocket,20,medium,Synthetic_RealPattern,0,2023-05-21,22.721680517247027,75.86485829564039
Siyaganj,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-09-13,22.718748921024385,75.85941469656659
Siyaganj,pickpocket,16,medium,Synthetic_RealPattern,0,2024-05-06,22.72346476517578,75.86216106080991
Siyaganj,theft,21,medium,Synthetic_RealPattern,0,2024-05-29,22.71979360025553,75.86342633225459
Siyaganj,mobile_snatching,16,medium,Synthetic_RealPattern,0,2023-07-04,22.718977089527698,75.86363624174619
Siyaganj,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-08-13,22.723532488479215,75.86345519458922
Siyaganj,theft,14,medium,Synthetic_RealPattern,1,2024-04-28,22.723933908989377,75.86010661077646
Siyaganj,mobile_snatching,15,medium,Synthetic_RealPattern,0,2023-06-13,22.72337276570359,75.86109637353023
Siyaganj,mobile_snatching,15,medium,Synthetic_RealPattern,0,2023-09-30,22.72305709644835,75.86145229315251
Siyaganj,theft,21,medium,Synthetic_RealPattern,0,2024-02-02,22.722131451883833,75.86412662324608
Siyaganj,theft,15,medium,Synthetic_RealPattern,1,2023-08-31,22.721505144223656,75.8609725592345
Siyaganj,mobile_snatching,16,medium,Synthetic_RealPattern,1,2024-08-28,22.718721920559467,75.86056422978321
Siyaganj,bike_theft,16,medium,Synthetic_RealPattern,1,2024-08-04,22.720650719278424,75.86504468811424
Siyaganj,theft,15,medium,Synthetic_RealPattern,0,2024-05-19,22.720436131102073,75.85935317971068
Siyaganj,mobile_snatching,20,medium,Synthetic_RealPattern,0,2023-02-08,22.719758522702563,75.8652869251341
Siyaganj,bike_theft,15,medium,Synthetic_RealPattern,0,2024-09-08,22.72254052068213,75.86336092779315
Siyaganj,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-05-04,22.721175254410472,75.8642708157967
Siyaganj,bike_theft,21,medium,Synthetic_RealPattern,0,2023-07-26,22.718686277295447,75.86106771637809
Siyaganj,mobile_snatching,15,medium,Synthetic_RealPattern,0,2023-11-28,22.719521099211697,75.85938589166601
Siyaganj,bike_theft,15,medium,Synthetic_RealPattern,0,2024-08-23,22.72229955258196,75.86372721711138
Siyaganj,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-01-09,22.71865678515694,75.864304867582
Siyaganj,mobile_snatching,20,medium,Synthetic_RealPattern,0,2024-08-23,22.723307241484292,75.86374285679173
Siyaganj,bike_theft,16,medium,Synthetic_RealPattern,0,2023-11-27,22.721170879162084,75.86015710172381
Siyaganj,pickpocket,20,medium,Synthetic_RealPattern,1,2024-10-16,22.72108351946396,75.86382056753355
Siyaganj,theft,16,medium,Synthetic_RealPattern,0,2023-06-28,22.72175444670796,75.86391353669265
Siyaganj,pickpocket,21,medium,Synthetic_RealPattern,0,2023-06-29,22.72314808579555,75.86325124309403
Siyaganj,bike_theft,16,medium,Synthetic_RealPattern,1,2023-05-11,22.720286855247412,75.86389669559678
Siyaganj,pickpocket,14,medium,Synthetic_RealPattern,1,2024-12-19,22.722268096915354,75.86437552863808
Siyaganj,theft,14,medium,Synthetic_RealPattern,1,2023-07-06,22.721594391783974,75.86298162468543
Siyaganj,mobile_snatching,15,medium,Synthetic_RealPattern,0,2024-10-16,22.719802169621016,75.85983162828383
Navlakha,mobile_snatching,20,medium,Synthetic_RealPattern,0,2023-12-06,22.71787177991813,75.868825766858
Navlakha,bike_theft,21,medium,Synthetic_RealPattern,1,2023-11-24,22.71738455612964,75.86636589600802
Navlakha,theft,19,medium,Synthetic_RealPattern,0,2024-12-26,22.716550711007947,75.8683452581862
Navlakha,bike_theft,19,medium,Synthetic_RealPattern,0,2023-09-29,22.717703490374564,75.86834263893475
Navlakha,theft,19,medium,Synthetic_RealPattern,0,2023-12-25,22.71780376520576,75.86629605906484
Navlakha,pickpocket,19,medium,Synthetic_RealPattern,0,2023-02-19,22.716850177860287,75.86799292320381
Navlakha,pickpocket,22,medium,Synthetic_RealPattern,0,2023-06-20,22.71762207997018,75.86656598859274
Navlakha,pickpocket,22,medium,Synthetic_RealPattern,0,2023-12-26,22.716784828770013,75.87074941126005
Navlakha,bike_theft,22,medium,Synthetic_RealPattern,0,2024-08-14,22.71668084463056,75.87158612815578
Navlakha,mobile_snatching,22,medium,Synthetic_RealPattern,0,2023-03-17,22.716311668269288,75.86633389885155
Navlakha,theft,19,medium,Synthetic_RealPattern,0,2023-11-23,22.717116299837343,75.87163069124375
Navlakha,bike_theft,19,medium,Synthetic_RealPattern,0,2023-12-17,22.713551630631756,75.86903545959602
Navlakha,mobile_snatching,20,medium,Synthetic_RealPattern,0,2023-03-18,22.717885224555193,75.86769739406772
Navlakha,mobile_snatching,22,medium,Synthetic_RealPattern,0,2024-12-22,22.71783106116647,75.86636117245165
Navlakha,pickpocket,20,medium,Synthetic_RealPattern,0,2024-09-13,22.712775483698206,75.86890374560842
Navlakha,theft,19,medium,Synthetic_RealPattern,0,2023-04-14,22.717554900503387,75.87066709326695
Navlakha,theft,20,medium,Synthetic_RealPattern,1,2024-02-24,22.71337321920484,75.8701425188636
Navlakha,bike_theft,21,medium,Synthetic_RealPattern,0,2023-11-01,22.714610713125552,75.86620135606879
Navlakha,pickpocket,19,medium,Synthetic_RealPattern,0,2024-02-07,22.717061049537747,75.86633741101221
Navlakha,mobile_snatching,19,medium,Synthetic_RealPattern,0,2024-01-05,22.713564559376287,75.8683172396958
Navlakha,pickpocket,19,medium,Synthetic_RealPattern,0,2023-10-29,22.717507802144713,75.86767174296429
Navlakha,bike_theft,19,medium,Synthetic_RealPattern,0,2023-01-27,22.717592805067746,75.86729430593833
Navlakha,pickpocket,21,medium,Synthetic_RealPattern,0,2023-03-25,22.715644806402562,75.86758602699345
Navlakha,pickpocket,21,medium,Synthetic_RealPattern,0,2024-02-12,22.7126383152303,75.87072089645977
Navlakha,pickpocket,21,medium,Synthetic_RealPattern,0,2023-04-04,22.71432222879905,75.87147536832178
Navlakha,theft,21,medium,Synthetic_RealPattern,0,2024-01-26,22.716301561510253,75.86833061616716
Navlakha,theft,22,medium,Synthetic_RealPattern,0,2023-02-15,22.718487117068165,75.8713366660128
Navlakha,bike_theft,22,medium,Synthetic_RealPattern,0,2023-09-27,22.7163908811621,75.86782897420748
Navlakha,mobile_snatching,19,medium,Synthetic_RealPattern,0,2023-06-04,22.714158821486382,75.86875862191806
Navlakha,pickpocket,21,medium,Synthetic_RealPattern,1,2024-07-08,22.716404034218595,75.86725617398689
Navlakha,mobile_snatching,20,medium,Synthetic_RealPattern,0,2024-07-20,22.715839912278295,75.86974285625305
Navlakha,pickpocket,22,medium,Synthetic_RealPattern,1,2024-07-02,22.717279072370907,75.87177388669105
Navlakha,theft,20,medium,Synthetic_RealPattern,0,2024-05-02,22.71324188383296,75.86952095857626
Navlakha,bike_theft,22,medium,Synthetic_RealPattern,0,2023-02-05,22.717166167415012,75.86804688450468
Navlakha,bike_theft,22,medium,Synthetic_RealPattern,0,2023-06-27,22.715847599472056,75.86978690467593
Tejaji Nagar,mobile_snatching,8,medium,Synthetic_RealPattern,0,2023-05-10,22.696177952023156,75.83223752407079
Tejaji Nagar,pickpocket,7,medium,Synthetic_RealPattern,0,2024-11-30,22.692451232996234,75.8368319544816
Tejaji Nagar,theft,8,medium,Synthetic_RealPattern,0,2024-09-01,22.694195731358803,75.83451850370469
Tejaji Nagar,pickpocket,7,medium,Synthetic_RealPattern,1,2023-03-31,22.69599216863306,75.83419609845224
Tejaji Nagar,theft,20,medium,Synthetic_RealPattern,0,2024-07-19,22.691015058367945,75.83501518873072
Tejaji Nagar,mobile_snatching,21,medium,Synthetic_RealPattern,1,2024-04-14,22.69602337092342,75.83524870317675
Tejaji Nagar,pickpocket,21,medium,Synthetic_RealPattern,0,2024-08-24,22.694527314333804,75.83193065483736
Tejaji Nagar,bike_theft,20,medium,Synthetic_RealPattern,1,2023-06-03,22.690807022354633,75.83559570332734
Tejaji Nagar,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-08-19,22.692205781401682,75.8329515900819
Tejaji Nagar,theft,21,medium,Synthetic_RealPattern,1,2023-04-14,22.69464903253187,75.83578371579505
Tejaji Nagar,theft,9,medium,Synthetic_RealPattern,0,2024-02-25,22.690804103608812,75.83643520876632
Tejaji Nagar,pickpocket,20,medium,Synthetic_RealPattern,0,2024-08-08,22.69389302276106,75.83632375104533
Tejaji Nagar,pickpocket,8,medium,Synthetic_RealPattern,0,2023-10-10,22.69247529834172,75.83481500580446
Tejaji Nagar,pickpocket,21,medium,Synthetic_RealPattern,0,2024-09-15,22.694125493106604,75.83462101935388
Tejaji Nagar,bike_theft,20,medium,Synthetic_RealPattern,0,2023-12-06,22.690674452202874,75.83235725576804
Tejaji Nagar,theft,20,medium,Synthetic_RealPattern,0,2023-10-03,22.695629220836913,75.83615207690242
Tejaji Nagar,theft,9,medium,Synthetic_RealPattern,0,2023-11-07,22.696240933815066,75.83312845628268
Tejaji Nagar,mobile_snatching,20,medium,Synthetic_RealPattern,0,2024-12-13,22.696213267131714,75.83448017253691
Tejaji Nagar,pickpocket,8,medium,Synthetic_RealPattern,0,2023-11-04,22.69489791099046,75.83320564455757
Tejaji Nagar,mobile_snatching,9,medium,Synthetic_RealPattern,0,2024-03-02,22.691180517440785,75.832302970178
Tejaji Nagar,pickpocket,20,medium,Synthetic_RealPattern,1,2023-08-05,22.694949579175574,75.83527734618136
Tejaji Nagar,theft,20,medium,Synthetic_RealPattern,0,2024-06-12,22.690547521498754,75.83182599220895
Tejaji Nagar,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-06-12,22.690532741309173,75.83599187140476
Tejaji Nagar,bike_theft,21,medium,Synthetic_RealPattern,1,2024-02-18,22.6923416613149,75.83340552077158
Tejaji Nagar,bike_theft,21,medium,Synthetic_RealPattern,0,2023-01-30,22.69333185914243,75.83150080815803
Tejaji Nagar,bike_theft,8,medium,Synthetic_RealPattern,0,2023-03-01,22.695022444506847,75.83456677483542
Tejaji Nagar,theft,20,medium,Synthetic_RealPattern,1,2023-02-21,22.69449977225964,75.83178111145116
Tejaji Nagar,theft,8,medium,Synthetic_RealPattern,0,2023-10-08,22.693075416238262,75.83315701734693
Tejaji Nagar,mobile_snatching,21,medium,Synthetic_RealPattern,1,2024-02-11,22.69204175999769,75.83574185892473
Tejaji Nagar,theft,7,medium,Synthetic_RealPattern,0,2023-09-05,22.696382747000946,75.83187613772974
Tejaji Nagar,bike_theft,21,medium,Synthetic_RealPattern,0,2024-04-01,22.692957087813415,75.83653603095414
Tejaji Nagar,theft,21,medium,Synthetic_RealPattern,0,2024-07-18,22.693108322145978,75.83152291953596
Tejaji Nagar,mobile_snatching,8,medium,Synthetic_RealPattern,0,2023-09-22,22.69138174292715,75.83298094321522
Tejaji Nagar,mobile_snatching,7,medium,Synthetic_RealPattern,0,2024-01-31,22.6951688572925,75.83594542433691
Tejaji Nagar,bike_theft,21,medium,Synthetic_RealPattern,1,2023-08-08,22.69456209335469,75.83339762089838
Annapurna Road,bike_theft,20,medium,Synthetic_RealPattern,0,2024-11-24,22.695824617676735,75.8758113543284
Annapurna Road,mobile_snatching,22,medium,Synthetic_RealPattern,1,2024-02-24,22.694994286273698,75.87736140351281
Annapurna Road,bike_theft,20,medium,Synthetic_RealPattern,1,2024-04-30,22.69858299581245,75.87682235971832
Annapurna Road,mobile_snatching,20,medium,Synthetic_RealPattern,0,2024-09-07,22.69842706728569,75.88025627141297
Annapurna Road,theft,21,medium,Synthetic_RealPattern,1,2024-09-14,22.69613955716199,75.87708008750552
Annapurna Road,theft,22,medium,Synthetic_RealPattern,0,2024-10-20,22.700205181373505,75.87993359483066
Annapurna Road,pickpocket,21,medium,Synthetic_RealPattern,0,2023-12-24,22.695406347350687,75.88055123286887
Annapurna Road,theft,20,medium,Synthetic_RealPattern,1,2024-04-22,22.697094008806257,75.87780290451747
Annapurna Road,pickpocket,22,medium,Synthetic_RealPattern,1,2024-09-30,22.700161695521007,75.88065965886314
Annapurna Road,theft,20,medium,Synthetic_RealPattern,1,2023-01-08,22.69701836390156,75.87746390832379
Annapurna Road,theft,22,medium,Synthetic_RealPattern,0,2024-08-31,22.698331155685985,75.88098447049894
Annapurna Road,pickpocket,22,medium,Synthetic_RealPattern,0,2023-04-21,22.696885566387778,75.87573573714717
Annapurna Road,theft,21,medium,Synthetic_RealPattern,0,2023-10-11,22.696145291214094,75.87932211559902
Annapurna Road,theft,21,medium,Synthetic_RealPattern,0,2024-11-02,22.70040386588776,75.87816288424276
Annapurna Road,bike_theft,20,medium,Synthetic_RealPattern,0,2024-06-13,22.69695600403789,75.87752589283274
Annapurna Road,theft,22,medium,Synthetic_RealPattern,1,2024-02-18,22.699864595222078,75.8789962712725
Annapurna Road,pickpocket,20,medium,Synthetic_RealPattern,0,2023-01-27,22.695879727635347,75.87942314254981
Annapurna Road,pickpocket,21,medium,Synthetic_RealPattern,0,2024-03-04,22.69577862822415,75.87522617961791
Annapurna Road,bike_theft,22,medium,Synthetic_RealPattern,0,2023-02-06,22.69468680449731,75.87620171853249
Annapurna Road,bike_theft,22,medium,Synthetic_RealPattern,1,2024-12-31,22.698410000952258,75.87947827630381
Annapurna Road,pickpocket,22,medium,Synthetic_RealPattern,1,2024-10-15,22.696711158062342,75.87919831248148
Annapurna Road,theft,21,medium,Synthetic_RealPattern,0,2024-06-03,22.69968614949904,75.88099628503078
Annapurna Road,bike_theft,22,medium,Synthetic_RealPattern,0,2024-07-25,22.697339259440152,75.87976622674151
Annapurna Road,bike_theft,20,medium,Synthetic_RealPattern,1,2024-04-27,22.70030916056749,75.8809046362464
Annapurna Road,bike_theft,21,medium,Synthetic_RealPattern,1,2024-07-26,22.69561315309422,75.87941524300922
Annapurna Road,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-11-01,22.699711739007736,75.87698831325184
Annapurna Road,theft,21,medium,Synthetic_RealPattern,0,2023-08-17,22.699159581116753,75.87583218953351
Annapurna Road,theft,21,medium,Synthetic_RealPattern,1,2024-01-16,22.699125531067867,75.87989094318007
Annapurna Road,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-04-19,22.699568699368704,75.87906489532887
Annapurna Road,mobile_snatching,20,medium,Synthetic_RealPattern,0,2024-10-11,22.69906614394566,75.87548911607436
Annapurna Road,mobile_snatching,20,medium,Synthetic_RealPattern,1,2024-05-27,22.69825732192979,75.87736030279541
Annapurna Road,theft,21,medium,Synthetic_RealPattern,0,2024-06-26,22.695287469266095,75.88094079889291
Annapurna Road,bike_theft,20,medium,Synthetic_RealPattern,0,2023-06-04,22.69469515707695,75.87820240687427
Annapurna Road,pickpocket,21,medium,Synthetic_RealPattern,0,2024-02-24,22.700025087086896,75.87779637481613
Annapurna Road,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-07-04,22.698199901887126,75.87794619763096
Bhanwarkuan,bike_theft,20,medium,Synthetic_RealPattern,0,2024-10-08,22.682979223745857,75.86275329634404
Bhanwarkuan,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-03-01,22.681089134109076,75.86371224302519
Bhanwarkuan,bike_theft,20,medium,Synthetic_RealPattern,1,2023-08-03,22.678903849133775,75.86371887953592
Bhanwarkuan,mobile_snatching,19,medium,Synthetic_RealPattern,0,2024-05-16,22.678951114753215,75.86181413012113
Bhanwarkuan,pickpocket,21,medium,Synthetic_RealPattern,0,2024-03-20,22.682313391723373,75.86610540577111
Bhanwarkuan,pickpocket,20,medium,Synthetic_RealPattern,0,2024-05-03,22.680781835369398,75.86399902659143
Bhanwarkuan,bike_theft,19,medium,Synthetic_RealPattern,1,2024-06-30,22.6794031483602,75.8664330793209
Bhanwarkuan,theft,20,medium,Synthetic_RealPattern,1,2023-01-15,22.68114956728045,75.86660208800673
Bhanwarkuan,mobile_snatching,19,medium,Synthetic_RealPattern,1,2023-01-19,22.67858525362245,75.8627719643282
Bhanwarkuan,bike_theft,21,medium,Synthetic_RealPattern,1,2023-09-12,22.681691828411488,75.86544412089303
Bhanwarkuan,bike_theft,20,medium,Synthetic_RealPattern,0,2023-11-16,22.67981396042661,75.86433369082498
Bhanwarkuan,theft,20,medium,Synthetic_RealPattern,0,2024-05-30,22.682985354603822,75.86678094042753
Bhanwarkuan,theft,19,medium,Synthetic_RealPattern,0,2023-02-16,22.68006217175354,75.86279444407506
Bhanwarkuan,theft,20,medium,Synthetic_RealPattern,0,2024-06-16,22.68093132089449,75.86556687920186
Bhanwarkuan,theft,21,medium,Synthetic_RealPattern,0,2023-05-18,22.67826972323945,75.86514651273352
Bhanwarkuan,bike_theft,20,medium,Synthetic_RealPattern,0,2023-07-12,22.678634681326766,75.86327180886543
Bhanwarkuan,bike_theft,19,medium,Synthetic_RealPattern,1,2023-08-22,22.68055496133844,75.86231960542192
Bhanwarkuan,mobile_snatching,19,medium,Synthetic_RealPattern,1,2023-08-05,22.681079633008302,75.86540983856287
Bhanwarkuan,mobile_snatching,21,medium,Synthetic_RealPattern,0,2023-06-23,22.681800123288717,75.86593158474881
Bhanwarkuan,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-10-28,22.679949975472255,75.8633937640626
Bhanwarkuan,mobile_snatching,21,medium,Synthetic_RealPattern,1,2023-09-19,22.68236989131676,75.86536899562414
Bhanwarkuan,mobile_snatching,19,medium,Synthetic_RealPattern,1,2024-11-08,22.683360734383136,75.86387078544567
Bhanwarkuan,mobile_snatching,19,medium,Synthetic_RealPattern,0,2023-02-19,22.68287910593336,75.8657792412997
Bhanwarkuan,mobile_snatching,20,medium,Synthetic_RealPattern,1,2024-01-25,22.67843771295209,75.86269529164937
Bhanwarkuan,bike_theft,20,medium,Synthetic_RealPattern,0,2024-04-30,22.681083041683546,75.86684129001583
Bhanwarkuan,mobile_snatching,21,medium,Synthetic_RealPattern,0,2024-12-03,22.67882958107051,75.8632244575788
Bhanwarkuan,mobile_snatching,20,medium,Synthetic_RealPattern,1,2024-11-08,22.679652270095175,75.86370671592654
Bhanwarkuan,bike_theft,21,medium,Synthetic_RealPattern,0,2023-10-04,22.684119975559604,75.86184855171248
Bhanwarkuan,mobile_snatching,19,medium,Synthetic_RealPattern,0,2024-06-07,22.679054973257408,75.86216907327393
Bhanwarkuan,pickpocket,19,medium,Synthetic_RealPattern,0,2023-04-19,22.68119332892071,75.86459517141628
Bhanwarkuan,theft,21,medium,Synthetic_RealPattern,1,2023-07-24,22.68190893440591,75.86310555606038
Bhanwarkuan,pickpocket,19,medium,Synthetic_RealPattern,0,2024-01-02,22.682414789823266,75.86651288135447
Bhanwarkuan,pickpocket,19,medium,Synthetic_RealPattern,0,2023-02-10,22.681557892100923,75.86158816033193
Bhanwarkuan,theft,21,medium,Synthetic_RealPattern,0,2024-05-07,22.678258625084517,75.86377456429204
